LPS,HerdType,Animal,ADM0_CODE,ISO3,ISO3_num,RegionClass,COUNTRY,A2S,ACT,AF1KG,AF2KG,AFC,AFKG,AFS,AF_FRAC,AM1KG,AM2KG,AMKG,BCR,BFM,BIDLE,Bo,CKG,CLIM,CLIMATE_ZONE,CLTSIZE,CSH,CYCLE,DCR,DISCARGE,DISCHARGE,DR1,DR1M,DR2,DRESS,DRF,DRL2,DRM,DRR2A,DRR2B,DWG,DWG2,EGGSYEAR,EGGWGHT,EGG_PROTEIN,FISHPOND,FR,FRMF,FRRF,GEST,HATCH,HOUR,IDLE,INCINERATION,LACT,LAYTIME1,LAYTIME2,LINT,LITSIZE,LW,M2SKG,MALE,MET_PROTEIN,MFSKG,MHR,MLK_FAT,MLK_PROTEIN,MLK_YIELD,mmsaerobic,mmsaerproc,mmsbiogashighleak1,mmsburned,mmscompostint,mmsdaily,mmsdrylot,MMSKG,mmslagoon,mmsliquidnatcov6,mmslitter,mmsnolitter,mmspasture,mmspit1,mmspit6,mmssolid,mmssolidadd,MOLT,MOLTTIME,POPULATION,PUBLSEWAGE,RRF,RRM,TEMPERATURE,WA,WKG,WOOL,size_total,M49_code,past_man_frac,FBR,Animal_short,HerdType_short,LPS_short,mmsdeepnomix2,mmsliquid6,adm0_code,mmssolidcov,mmssolidbulk,mmspit3,mmspit4,mmspit12,mmsliquid1,mmsliquid3,mmsliquid4,mmsliquid12,mmsliquidnatcov1,mmsliquidnatcov3,mmsliquidnatcov4,mmsliquidnatcov12,mmsliquidsolcov1,mmsliquidsolcov3,mmsliquidsolcov4,mmsliquidsolcov6,mmsliquidsolcov12,mmsbiogaslowleak1,mmsbiogaslowleak2,mmsbiogaslowleak3,mmsbiogashighleak2,mmsbiogashighleak3,mmsdeepnomix1,mmsdeepmix2,mmsdeepmix1,mmscompostves,mmscompoststat,mmscompostpass,mmsareobic
Grassland,Beef,Cattle,229,ESP,,Countries,Spain,0,2,0,0,2.000737044,492.4910515,0,0,0,0,640.5404985,0.055505606,0,0,0.18,33.02778167,0,5.797157034,0,0,0,0.141625858,0,0,0.1,0.1,0.03,0,0,0,0,0,0,0.437219882,0,0,0,0,0,0.93,0,0.95,0,0,0,0,0,0,0,0,0,0,357.2357749,0,0,0.2113,492.4668697,0,0,0,0,0,0,0,0,0,0,0,492.4451555,0,0,0,0,0.631779138,0,0,0.368038266,0,0,0,266.8212412,0,0.15,0,13.17145313,0.164383561643836,0,0,326234.9249,724,0.306857881136951,0.5,CTL,BEF,GRS,0,0.000182597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grassland,Beef,Cattle,74,SSD,,Countries,South Sudan,0,1,0,0,4,230.570781,0,0,0,0,312.0319154,0.180896162,0,0,0.1,16.15039756,0,3.635492229,0,0,0,0.164541433,0,0,0.171902603,0.171902603,0.067982812,0,0,0,0,0,0,0.111760879,0,0,0,0,0,0.609568282,0,0.95,0,0,1.1,0,0,0,0,0,0,0,169.1253556,0,0,0.2113,230.570781,0,0,0,0,0,0,0,0.005964349,0,0,0.247110551,273.1301035,0,0,0,0,0.743177491,0,0,0.00374761,0,0,0,462.386043,0,0.073977083,0,28.63860943,0.164383561643836,0,0,0,728,0.0229607187993363,0.5,CTL,BEF,GRS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grassland,Beef,Cattle,6,SDN,,Countries,Sudan,0,1,0,0,4,250.8579762,0,0,0,0,321.8068964,0.298374267,0,0,0.1,16.9891569,0,3.745801252,0,0,0,0.262899069,0,0,0.239526587,0.239526587,0.079916457,0,0,0,0,0,0,0.102783849,0,0,0,0,0,0.580379508,0,0.95,0,0,1.1,0,0,0,0,0,0,0,202.8892689,0,0,0.2113,250.8579762,0,0,0,0,0,0,0,0.000527354,0,0,0.249646802,321.6602567,0,0,0,0,0.749232601,0,0,0.000593243,0,0,0,114.6684653,0,0.089888609,0,28.8951265,0.164383561643836,0,0,681746.4306,729,0.00590605316643539,0.5,CTL,BEF,GRS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grassland,Beef,Cattle,268,ESH,,Countries,Western Sahara,0,1,0,0,4.044877593,248.8458755,0,0,0,0,319.7561203,0.282048963,0,0,0.1,17.80779668,0,4,0,0,0,0.01849682,0,0,0.23775612,0.23775612,0.076858568,0,0,0,0,0,0,0.102500442,0,0,0,0,0,0.573717137,0,0.95,0,0,1.1,0,0,0,0,0,0,0,190.6747632,0,0,0.2113,246.4224855,0,0,0,0,0,0,0,0,0,0,0.25,311.0498673,0,0,0,0,0.75,0,0,0,0,0,0,1.528961558,0,0.086409793,0,23.87051091,0.164383561643836,0,0,1317.919475,732,0.000190883556511391,0.5,CTL,BEF,GRS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grassland,Beef,Cattle,233,SUR,,Countries,Suriname,0,1,0,0,3.300366785,500.0662567,0,0,0,0,650.3399736,0.040245689,0,0,0.1,33.00563973,0,2.136907467,0,0,0,0.04509835,0,0,0.199559858,0.199559858,0.099816607,0,0,0,0,0,0,0.257584346,0,0,0,0,0,0.6498546,0,0.95,0,0,1.1,0,0,0,0,0,0,0,364.8506836,0,0,0.2113,479.9967259,0,0,0,0,0,0,1.21e-06,0,8.62e-05,0,0.049797559,479.953787,3.24e-06,0,0,0,0.950111736,0,0,0,0,0,0,17.53362124,0,0.149963321,0,25.23200192,0.164383561643836,0,0,28088.28351,740,0.492269807824122,0.5,CTL,BEF,GRS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grassland,Beef,Cattle,235,SWZ,,Countries,Eswatini,0,1,0,0,3.957039738,261.6854682,0,0,0,0,336.0745372,0.401614708,0,0,0.1,17.77237201,0,4.064482647,0,0,0,0.212618272,0,0,0.15767991,0.152130403,0.035983673,0,0,0,0,0,0,0.114229394,0,0,0,0,0,0.587498272,0,0.95,0,0,1.1,0,0,0,0,0,0,0,210.9455911,0,0,0.2113,258.2486473,0,0,0,0,0,0,0,0.061046698,0,0,0.109381581,326.1822681,0,0,0,0,0.493615658,0,0,0.335956088,0,0,0,146.1933575,0,0.094918977,0,18.02628062,0.164383561643836,0,0,86219.83723,748,0.0126091173617847,0.5,CTL,BEF,GRS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grassland,Beef,Cattle,236,SWE,,Countries,Sweden,0,2,0,0,2.299898179,549.974096,0,0,0,0,714.9670192,0.057407985,0,0,0.18,36.99736279,0,7.109545123,0,0,0,0.23208308,0,0,0.1,0.1,0.03,0,0,0,0,0,0,0.44460593,0,0,0,0,0,0.93,0,0.95,0,0,0,0,0,0,0,0,0,0,391.3887428,0,0,0.2113,549.974096,0,0,0,0,0,0,0,0,0,0,6.81e-05,549.974096,0,0,0,0,0.428214249,0,0,0.216242826,0,0,0,29.70516839,0,0.15,0,5.561268824,0.164383561643836,0,0,209909.8258,752,0.73418581701934,0.5,CTL,BEF,GRS,0,0.354974956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grassland,Beef,Cattle,237,CHE,,Countries,Switzerland,0,2,0,0,2.595801799,626.3513655,0,0,0,0,672.1260992,0.025870627,0,0,0.18,36.35573959,0,7.182634511,0,0,0,0.223445466,0,0,0.1,0.1,0.03,0,0,0,0,0,0,0.444786698,0,0,0,0,0,0.93,0,0.95,0,0,0,0,0,0,0,0,0,0,405.5924359,0,0,0.2113,582.1813275,0,0,0,0,0,0,0,0,0,0,0,550.5897896,0,0,0,0,0.300815383,0,0,0.303803327,0,0,0,75.12963301,0,0.15,0,6.936425955,0.164383561643836,0,0,0,756,0.104958821667822,0.5,CTL,BEF,GRS,0,0.395381295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grassland,Beef,Cattle,238,SYR,,Countries,Syrian Arab Republic,0,1,0,0,2.351389027,679.3879187,0,0,0,0,810.0027283,0.089166331,0,0,0.1,37.31296094,0,6,0,0,0,0.232157633,0,0,0.098435195,0.098435195,0.038379634,0,0,0,0,0,0,0.589072627,0,0,0,0,0,0.901509244,0,0.95,0,0,2.2,0,0,0,0,0,0,0,468.765333,0,0,0.2113,679.3879187,0,0,0,0,0,0,0,0.200000003,0,0,0.039999999,679.3879187,0,0,0,0,0.75999999,0,0,0,0,0,0,198.0185548,0,0.21,0,21.23837252,0.164383561643836,0,0,0,760,0.16647999185419,0.5,CTL,BEF,GRS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grassland,Beef,Cattle,239,TJK,,Countries,Tajikistan,0,1,0,0,2.814412827,448.5506283,0,0,0,0,710.8008665,0.074275314,0,0,0.1,23.28502094,0,7.61074233,0,0,0,0.323724876,0,0,0.090016178,0.090016178,0.044291492,0,0,0,0,0,0,0.30507789,0,0,0,0,0,0.681441283,0,0.95,0,0,2.2,0,0,0,0,0,0,0,343.3329615,0,0,0.2113,273.5789398,0,0,0,0,0,0,0,0.200000003,0,0,0.02074975,401.0583128,0,0,0,0,0.586747755,0,0,0.192502495,0,0,0,44.05966515,0,0.238566806,0,7.919513795,0.164383561643836,0,0,0,762,0.0103959693443088,0.5,CTL,BEF,GRS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grassland,Beef,Cattle,240,THA,,Countries,Thailand,0,1,0,0,3.6,356,0,0,0,0,463,0.125836272,0,0,0.1,24,0,2.712362181,0,0,0,0.047300685,0,0,0.15,0.15,0.08,0,0,0,0,0,0,0.193307388,0,0,0,0,0,0.8,0,0.95,0,0,2.2,0,0,0,0,0,0,0,250.7361633,0,0,0.2113,349.6396957,0,0,0,0,0,0,0,0,0,0,0.050000001,349.6396957,0,0,0,0,0.949999988,0,0,0,0,0,0,134.9302989,0,0.21,0,23.42425142,0.164383561643836,0,0,174581.4949,764,0.834572115918379,0.5,CTL,BEF,GRS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grassland,Beef,Cattle,243,TGO,,Countries,Togo,0,1,0,0,4.5,220.053508,0,0,0,0,250.3592679,0.1,0,0,0.1,20.04586398,0,3.09329342,0,0,0,0.138401288,0,0,0.17034398,0.17034398,0.03011466,0,0,0,0,0,0,0.07583587,0,0,0,0,0,0.42068796,0,0.95,0,0,1.1,0,0,0,0,0,0,0,159.8940981,0,0,0.2113,200,0,0,0,0,0,0,0,0,0,0,0.25,200,0,0,0,0,0.75,0,0,0,0,0,0,107.0163693,0,0.08969424,0,25.58092881,0.164383561643836,0,0,34573.24256,768,0.387421371704442,0.5,CTL,BEF,GRS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grassland,Beef,Cattle,246,TTO,,Countries,Trinidad and Tobago,0,1,0,0,3.6,390,0,0,0,0,507,0.04,0,0,0.1,26,0,3,0,0,0,0.251864954,0,0,0.2,0.2,0.1,0,0,0,0,0,0,0.182035836,0,0,0,0,0,0.7,0,0.95,0,0,1.1,0,0,0,0,0,0,0,272.6529933,0,0,0.2113,290,0,0,0,0,0,0,0,0,0,0,0.050000001,290,0,0,0,0,0.949999988,0,0,0,0,0,0,74.18744258,0,0.15,0,26.65376485,0.164383561643836,0,0,9338.462376,780,0.460147302664559,0.5,CTL,BEF,GRS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grassland,Beef,Cattle,250,TKM,,Countries,Turkmenistan,0,1,0,0,2.499404952,500.0892573,0,0,0,0,849.5209861,0.1,0,0,0.1,25.00595048,0,6,0,0,0,0.376132246,0,0,0.050297524,0.050297524,0.03011901,0,0,0,0,0,0,0.376711257,0,0,0,0,0,0.650297524,0,0.95,0,0,2.2,0,0,0,0,0,0,0,374.9593032,0,0,0.2113,255.2261184,0,0,0,0,0,0,0,0.200000003,0,0,0.013509178,433.1950377,0,0,0,0,0.521582602,0,0,0.264908224,0,0,0,31.67882647,0,0.24988099,0,17.21258028,0.164383561643836,0,0,0,795,0.00769189321365977,0.5,CTL,BEF,GRS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grassland,Beef,Cattle,253,UGA,,Countries,Uganda,0,1,0,0,4,200.0021954,0,0,0,0,304.0680094,0.1,0,0,0.1,15.13565484,0,1.612092826,0,0,0,0.261659666,0,0,0.070007318,0.070007318,0.050001291,0,0,0,0,0,0,0.098827412,0,0,0,0,0,0.643218549,0,0.95,0,0,1.1,0,0,0,0,0,0,0,146.8418422,0,0,0.2113,200.0021954,0,0,0,0,0,0,0,0,0,0,0.233053907,200.0052518,0,0,0,0,0.721530564,0,0,0.045415531,0,0,0,1110.816059,0,0.050001722,0,24.44556939,0.164383561643836,0,0,258269.3945,800,0.236541395486841,0.5,CTL,BEF,GRS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grassland,Beef,Cattle,254,UKR,,Countries,Ukraine,0,2,0,0,2.2,534,0,0,0,0,695,0.031991,0,0,0.17,35,0,7,0,0,0,0.312028731,0,0,0.1,0.1,0.03,0,0,0,0,0,0,0.448380782,0,0,0,0,0,0.93,0,0.95,0,0,0,0,0,0,0,0,0,0,379.0108641,0,0,0.2113,534,0,0,0,0,0,0,0,0,0,0,0,534,0,0,0,0,0.116999999,0,0,0.395999998,0,0,0,8.507661137,0,0.15,0,7.541308798,0.164383561643836,0,0,0,804,0.138540980004395,0.5,CTL,BEF,GRS,0,0.487000018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grassland,Beef,Cattle,241,MKD,,Countries,North Macedonia,0,2,0,0,2.2,534,0,0,0,0,695,0.056285,0,0,0.18,35,0,6,0,0,0,0.246977765,0,0,0.1,0.1,0.03,0,0,0,0,0,0,0.445328925,0,0,0,0,0,0.93,0,0.95,0,0,0,0,0,0,0,0,0,0,382.2304018,0,0,0.2113,534,0,0,0,0,0,0,0,0,0,0.029999999,0,534,0,0,0,0,0.330000013,0,0,0.620000005,0,0,0,23.69953799,0,0.15,0,11.87712396,0.164383561643836,0,0,0,807,0.144820295983087,0.5,CTL,BEF,GRS,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grassland,Beef,Cattle,256,GBR,,Countries,United Kingdom of Great Britain and Northern Ireland,0,2,0,0,2.298975238,510.7950475,0,0,0,0,663.5286093,0.039918772,0,0,0.170051238,34,0,6.751545161,0,0,0,0.187313034,0,0,0.099707943,0.099707943,0.03,0,0,0,0,0,0,0.415378986,0,0,0,0,0,0.929590095,0,0.95,0,0,0,0,0,0,0,0,0,0,361.2595676,0,0,0.2113,510.9077714,0,0,0,0,0,0,0,0,0,0.228821527,0,511.2408191,0,0,0,0,0.504757052,0,0,0.20553276,0,0,0,621.4500512,0,0.15,0,9.413971233,0.164383561643836,0,0,2288546.542,826,0.11084356689943,0.5,CTL,BEF,GRS,0,0.060888671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grassland,Beef,Cattle,257,TZA,,Countries,United Republic of Tanzania,0,1,0,0,3.999842066,200,0,0,0,0,294.5273509,0.099998078,0,0,0.1,14.72885906,0,1.563256903,0,0,0,0.268538858,0,0,0.070041063,0.070041063,0.050009476,0,0,0,0,0,0,0.096564228,0,0,0,0,0,0.655518612,0,0.95,0,0,1.1,0,0,0,0,0,0,0,146.6527854,0,0,0.2113,200,0,0,0,0,0,0,0,0.053610626,0,0,0.203555331,200.0315867,0,0,0,0,0.654281457,0,0,0.088552598,0,0,0,129.8518037,0,0.050015793,0,22.32955736,0.164383561643836,0,0,1506071.114,834,0.0929293845525874,0.5,CTL,BEF,GRS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grassland,Beef,Cattle,259,USA,,Countries,United States of America,0,1.999184363,0,0,2.000951577,610.8401351,0,0,0,0,915.7851483,0.040001727,0,0,0.189926593,39.99755309,0,6.458490139,0,0,0,0.103751395,0,0,0.054991492,0.054991492,0.018001772,0,0,0,0,0,0,0.445048757,0,0,0,0,0,0.929726761,0,0.95,0,0,0.000897201,0,0,0,0,0,0,0,436.7591399,0,0,0.2113,324.1268734,0,0,0,0,0,0,1.71e-05,0,4.33e-06,0,0.149913802,325.1259875,1.08e-05,0,0,0,0.425385808,0,0,0.424661523,0,0,0,225.3262352,0,0.119967375,0,12.44980586,0.164383561643836,0,0,9118416.539,840,0.0439753429302488,0.5,CTL,BEF,GRS,0,3.21e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grassland,Beef,Cattle,258,VIR,,Countries,United States Virgin Islands,0,1,0,0,3.6,390,0,0,0,0,507,0.04,0,0,0.1,26,0,2,0,0,0,0,0,0,0.2,0.2,0.1,0,0,0,0,0,0,0.182035834,0,0,0,0,0,0.7,0,0.95,0,0,1.1,0,0,0,0,0,0,0,272.6529947,0,0,0.2113,290,0,0,0,0,0,0,0,0,0,0,0.050000001,290,0,0,0,0,0.949999988,0,0,0,0,0,0,199.2980834,0,0.15,0,27.21212615,0.164383561643836,0,0,2031.288044,850,0.106624380220664,0.5,CTL,BEF,GRS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grassland,Beef,Cattle,42,BFA,,Countries,Burkina Faso,0,1,0,0,4.5,226.4507368,0,0,0,0,293.3120901,0.1,0,0,0.1,25.52920299,0,3.938918966,0,0,0,0.143841619,0,0,0.211469022,0.211469022,0.043823007,0,0,0,0,0,0,0.078110409,0,0,0,0,0,0.502938045,0,0.95,0,0,1.1,0,0,0,0,0,0,0,169.1527686,0,0,0.2113,200,0,0,0,0,0,0,0,0,0,0,0.25,200,0,0,0,0,0.75,0,0,0,0,0,0,1072.090329,0,0.053138647,0,29.42952534,0.164383561643836,0,0,1619812.659,854,0.150748905708118,0.5,CTL,BEF,GRS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grassland,Beef,Cattle,260,URY,,Countries,Uruguay,0,1,0,0,3.499566253,370.7233407,0,0,0,0,550.318149,0.040002153,0,0,0.1,34.01226178,0,4.087877863,0,0,0,0.066372393,0,0,0.030176677,0.030176677,0.02010859,0,0,0,0,0,0,0.242340821,0,0,0,0,0,0.743485658,0,0.95,0,0,1.1,0,0,0,0,0,0,0,272.4741888,0,0,0.2113,442.2644296,0,0,0,0,0,0,2.34e-06,0,0.000377081,0,0.049830462,474.6898908,5.86e-06,0,0,0,0.949784244,0,0,0,0,0,0,1036.881414,0,0.219663052,0,19.32726004,0.164383561643836,0,0,7006770.03,858,0.0564257407057935,0.5,CTL,BEF,GRS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grassland,Beef,Cattle,261,UZB,,Countries,Uzbekistan,0,1,0,0,2.499524834,500.0712749,0,0,0,0,849.6174915,0.1,0,0,0.1,25.00475166,0,6.158838123,0,0,0,0.37613563,0,0,0.050237583,0.050237583,0.030095033,0,0,0,0,0,0,0.376603616,0,0,0,0,0,0.650237583,0,0.95,0,0,2.2,0,0,0,0,0,0,0,375.0013062,0,0,0.2113,255.180563,0,0,0,0,0,0,0,0.200000003,0,0,0.015278496,433.2564775,0,0,0,0,0.53750647,0,0,0.247215037,0,0,0,36.9090473,0,0.249904967,0,15.33109438,0.164383561643836,0,0,241905.5292,860,0.0436576961447721,0.5,CTL,BEF,GRS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grassland,Beef,Cattle,263,VEN,,Countries,Venezuela (Bolivarian Republic of),0,1,0,0,3.29904967,362.3037674,0,0,0,0,471.3987778,0.040004198,0,0,0.1,24.16172491,0,2.931222001,0,0,0,0.12636211,0,0,0.129945585,0.129945585,0.099888412,0,0,0,0,0,0,0.211847007,0,0,0,0,0,0.716931032,0,0.95,0,0,1.1,0,0,0,0,0,0,0,271.3872834,0,0,0.2113,400.9678936,0,0,0,0,0,0,0,0,2.72e-06,0,0.047755558,458.0150275,2.55e-07,0,0,0,0.922254595,0,0,0.029986859,0,0,0,539.5007045,0,0.149998581,0,25.19445803,0.164383561643836,0,0,3709185.008,862,0.0506031593767239,0.5,CTL,BEF,GRS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grassland,Beef,Cattle,269,YEM,,Countries,Yemen,0,1,0,0,3.6,279,0,0,0,0,363,0.1,0,0,0.1,19,0,3.451434901,0,0,0,0.236907647,0,0,0.19,0.19,0.08,0,0,0,0,0,0,0.14772306,0,0,0,0,0,0.76,0,0.95,0,0,2.2,0,0,0,0,0,0,0,198.4747647,0,0,0.2113,279,0,0,0,0,0,0,0,0.200000003,0,0,0.039999999,279,0,0,0,0,0.75999999,0,0,0,0,0,0,91.49237055,0,0.21,0,25.62801388,0.164383561643836,0,0,229948.2402,887,0.0154396956813605,0.5,CTL,BEF,GRS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grassland,Beef,Cattle,270,ZMB,,Countries,Zambia,0,1,0,0,3.502036374,200.0459078,0,0,0,0,299.9735701,0.100055436,0,0,0.1,16.99165583,0,1.764500227,0,0,0,0.07239884,0,0,0.199622975,0.199623569,0.079904904,0,0,0,0,0,0,0.105281345,0,0,0,0,0,0.560362114,0,0.95,0,0,1.1,0,0,0,0,0,0,0,165.4845506,0,0,0.2113,200.0459078,0,0,0,0,0,0,0,0.182433038,0,0,0.202785909,299.7025439,0,0,0,0,0.610477443,0,0,0.004303637,0,0,0,183.8775697,0,0.099832369,0,23.42831778,0.164383561643836,0,0,1920280.108,894,0.0422847698909349,0.5,CTL,BEF,GRS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grassland,Beef,Goats,1,AFG,,Countries,Afghanistan,0,1,0,0,1.833482649,43.59553262,0,0,0,0,58.16184353,0.033056689,0,0,0.13,3.485129346,13.15783558,6.73139466,0,0.467892278,0,0.328077464,0,0,0.123317068,0,0.06903439,0,0,0,0,0,0,0.037267879,0,0,0,0,0,0.838811633,0,0.95,0,0,0,0,0,0,0,0,303.3091827,1.338542945,29.45342531,0,0,0.192,25.05638075,3.47e-07,0,0,0,0,0,0,0,0,0,0.004100836,25.0935316,0,0,0,0,0.5,0,0,0.495899164,0,0,0,126.7524862,0,0.201816811,0,13.17093454,0.164383561643836,0,0,701615.5025,4,0.128160418482999,0.5,GTS,BEF,GRS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grassland,Beef,Goats,3,ALB,,Countries,Albania,0,2,0,0,1.3,56,0,0,0,0,78.4,0.033,0,0,0.18,5.6,14.37035748,5.74071497,0,0,0,0,0,0,0.05,0,0.02,0,0,0,0,0,0,0.056230658,0,0,0,0,0,0.875,0,0.95,0,0,0,0,0,0,0,0,365,1.8,39.82474069,0,0,0.192,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0.720000029,0,0,0.280000001,0,0,0,63.95799725,0,0.175,0,12.00946742,0.164383561643836,0,0,0,8,0.461183098591549,0.5,GTS,BEF,GRS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grassland,Beef,Goats,4,DZA,,Countries,Algeria,0,1,0,0,1.675195925,28.53431564,0,0,0,0,40.94193106,0.033,0,0,0.13,2.413456407,13,5.723954714,0,0,0,0.242209215,0,0,0.239142215,0,0.072042263,0,0,0,0,0,0,0.030513607,0,0,0,0,0,0.887924193,0,0.95,0,0,0,0,0,0,0,0,375.0140444,1.611666955,20.77264083,0,0,0.192,27.97886868,0,0,0,0,0,0,0,0,0,0,0.454049091,27.97886868,0,0,0,0,0.545950908,0,0,0,0,0,0,18.39687505,0,0.177243696,0,22.89160006,0.164383561643836,0,0,0,12,0.0857272699562455,0.5,GTS,BEF,GRS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grassland,Beef,Goats,7,AND,,Countries,Andorra,0,2,0,0,1.3,56,0,0,0,0,78.4,0.033,0,0,0.18,5.6,15,7.035370521,0,0,0,0,0,0,0.05,0,0.02,0,0,0,0,0,0,0.056230658,0,0,0,0,0,0.875,0,0.95,0,0,0,0,0,0,0,0,365,1.8,39.82474063,0,0,0.192,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0.720000029,0,0,0.280000001,0,0,0,30.02422646,0,0.175,0,7.572278829,0.164383561643836,0,0,541.4898352,20,0.031216361679225,0.5,GTS,BEF,GRS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grassland,Beef,Goats,8,AGO,,Countries,Angola,0,1.193390426,0,0,1.899960885,25.6085698,0,0,0,0,30.12252557,0.033,0,0,0.13,1.638957646,13.43847399,1.965466823,0,2.45e-08,0,0,0,0,0.258975124,0,0.070004889,0,0,0,0,0,0,0.025734321,0,0,0,0,0,0.879997084,0,0.95,0,0,0,0,0,0,0,0,384,1.699990221,17.69307587,0,0,0.192,26.69863173,3.41e-07,0,0,0,0,0,0,0,0,0,0.043872912,26.69863173,0,0,0,0,0.894856187,0,0,0.061270891,0,0,0,162.9497845,0,0.167291116,0,23.51537321,0.164383561643836,0,0,3503063.449,24,0.029411073527548,0.5,GTS,BEF,GRS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grassland,Beef,Goats,11,ATG,,Countries,Antigua and Barbuda,0,2,0,0,1.916667,32,0,0,0,0,51.2,0.033,0,0,0.13,3.2,14,2,0,0,0,0,0,0,0.268,0,0.11,0,0,0,0,0,0,0.031802434,0,0,0,0,0,0.71,0,0.95,0,0,0,0,0,0,0,0,367,2.1,22.3605787,0,0,0.192,28,0,0,0,0,0,0,0,0,0,0,0.050000001,28,0,0,0,0,0.949999988,0,0,0,0,0,0,1226.868636,0,0.142,0,27.10767555,0.164383561643836,0,0,4635.486126,28,0.192669438501594,0.5,GTS,BEF,GRS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
