LPS,HerdType,Animal,ADM0_CODE,ISO3,ISO3_num,RegionClass,COUNTRY,A2S,ACT,AF1KG,AF2KG,AFC,AFKG,AFS,AF_FRAC,AM1KG,AM2KG,AMKG,BCR,BFM,BIDLE,Bo,CKG,CLIM,CLIMATE_ZONE,CLTSIZE,CSH,CYCLE,DCR,DISCARGE,DISCHARGE,DR1,DR1M,DR2,DRESS,DRF,DRL2,DRM,DRR2A,DRR2B,DWG,DWG2,EGGSYEAR,EGGWGHT,EGG_PROTEIN,FISHPOND,FR,FRMF,FRRF,GEST,HATCH,HOUR,IDLE,INCINERATION,LACT,LAYTIME1,LAYTIME2,LINT,LITSIZE,LW,M2SKG,MALE,MET_PROTEIN,MFSKG,MHR,MLK_FAT,MLK_PROTEIN,MLK_YIELD,mmsaerobic,mmsaerproc,mmsbiogashighleak1,mmsburned,mmscompostint,mmsdaily,mmsdrylot,MMSKG,mmslagoon,mmsliquidnatcov6,mmslitter,mmsnolitter,mmspasture,mmspit1,mmspit6,mmssolid,mmssolidadd,MOLT,MOLTTIME,POPULATION,PUBLSEWAGE,RRF,RRM,TEMPERATURE,WA,WKG,WOOL,size_total,M49_code,past_man_frac,FBR,Animal_short,HerdType_short,LPS_short,mmsdeepnomix2,mmsliquid6,adm0_code,mmssolidcov,mmssolidbulk,mmspit3,mmspit4,mmspit12,mmsliquid1,mmsliquid3,mmsliquid4,mmsliquid12,mmsliquidnatcov1,mmsliquidnatcov3,mmsliquidnatcov4,mmsliquidnatcov12,mmsliquidsolcov1,mmsliquidsolcov3,mmsliquidsolcov4,mmsliquidsolcov6,mmsliquidsolcov12,mmsbiogaslowleak1,mmsbiogaslowleak2,mmsbiogaslowleak3,mmsbiogashighleak2,mmsbiogashighleak3,mmsdeepnomix1,mmsdeepmix2,mmsdeepmix1,mmscompostves,mmscompoststat,mmscompostpass,mmsareobic
Grassland,Beef,Goats,162,MEX,,Countries,Mexico,0,1.07640379331879,0,0,1.3333464738057,34.0048505312476,0,0,0,0,61.2035570562482,0.0330000000000001,0,0,0.130008084218746,3.40048505312476,13.7526424875951,4.32393035186317,0,0,0,0.0900121803343753,0,0,0.149004688846873,0,0.0700032336874984,0,0,0,0,0,0,0.0401179749974627,0,0,0,0,0,0.710022635812489,0,0.950000000000001,0,0,0,0,0,0,0,0,303.984801668758,1.20004850531248,27.52789701938,0,0,0.192,25.0017785281241,0.00234655891351115,0,0,0,0,0,0,0,0,0,0.0330859489173669,39.9993532625003,0,0,0,0,0.797773527930827,0,0,0.169140515756523,0,0,0,292.268391270423,0,0.170513627761043,0,18.8871030475393,0.164383561643836,0,0,5506939.506,484,0.0867352610580664,0.5,GTS,BEF,GRS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grassland,Beef,Goats,167,MNG,,Countries,Mongolia,0,1.00004318317564,0,0,1.13000734113986,40.9774940202427,0,0,0,0,57.9531317985457,0.033,0,0,0.130002159158782,2.49965942949084,15,9.1358939365825,0,0.467767984508873,0,0.248616958239268,0,0,0.304546047768883,0,0.126849876283684,0,0,0,0,0,0,0.0433734336712683,0,0,0,0,0,0.776190239067512,0,0.950000000000002,0,0,0,0,0,0,0,0,302.938481400734,1.20235423759725,32.3883460281751,0,0,0.192,30,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0.499986181384105,0,0,0.500013818615895,0,0,0,1024.65529774159,0,0.191452187940901,0,1.04454583171302,0.164383561643836,0,0,15272241.77,496,0.00270738771931772,0.5,GTS,BEF,GRS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grassland,Beef,Goats,2647,MNE,,Countries,Montenegro,0,2,0,0,1.3,56,0,0,0,0,78.4,0.033,0,0,0.18,5.6,14.4395917040924,6.37841690870544,0,0,0,0.000182160843904079,0,0,0.05,0,0.02,0,0,0,0,0,0,0.0562306581846742,0,0,0,0,0,0.875,0,0.95,0,0,0,0,0,0,0,0,365,1.8,39.8247406631407,0,0,0.192,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0.72000002861023,0,0,0.280000001192093,0,0,0,61.1309932157387,0,0.175,0,11.4921583563939,0.164383561643836,0,0,17874.9764,499,0.00671018395946501,0.5,GTS,BEF,GRS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grassland,Beef,Goats,169,MAR,,Countries,Morocco,0,1.11457641532343,0,0,1.5833360536829,18.5003533537258,0,0,0,0,28.5644676832869,0.033,0,0,0.13,1.81301787708109,13.2376530887057,5.63521706553839,0,0,0,0.27329549543544,0,0,0.23400013087175,0,0.0699999999999999,0,0,0,0,0,0,0.0256877277150276,0,0,0,0,0,0.909999476513,0,0.95,0,0,0,0,0,0,0,0,384,1.7,15.890469350551,0,0,0.192,29,0,0,0,0,0,0,0,0,0,0,0.5,29,0,0,0,0,0.5,0,0,0,0,0,0,19.0376298180847,0,0.172994690483027,0,17.9747685667136,0.164383561643836,0,0,200129.5181,504,0.0720282810428635,0.5,GTS,BEF,GRS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grassland,Beef,Goats,170,MOZ,,Countries,Mozambique,0,1.55622876064911,0,0,1.89970698769722,40.0088612149133,0,0,0,0,50.0287436733209,0.033224601607336,0,0,0.13,2.0024101487801,13.5664610583114,3.62005752388675,0,0.000411119982636413,0,0.0470973336955171,0,0,0.228062045763517,0,0.0999667989868492,0,0,0,0,0,0,0.0331130708402608,0,0,0,0,0,0.910097133625255,0,0.949999999999997,0,0,0,0,0,0,0,0,384,1.42562850323305,26.4829936354629,0,0,0.192,23.0198717385732,0.00570999818854385,0,0,0,0,0,0,0,0,0,0.049744193299688,23.0198717385732,0,0,0,0,0.947697721166035,0,0,0.00255807441558337,0,0,0,313.732228967077,0,0.173013255538799,0,24.6834787334789,0.164383561643836,0,0,1678075.429,508,0.037355984460419,0.5,GTS,BEF,GRS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grassland,Beef,Goats,187,OMN,,Countries,Oman,0,1,0,0,1.3,44,0,0,0,0,58.96,0.033,0,0,0.13,3.432,13,4,0,0,0,0.203717254206499,0,0,0.13,0,0.053,0,0,0,0,0,0,0.054677107670467,0,0,0,0,0,0.839,0,0.95,0,0,0,0,0,0,0,0,255,1.56,31.1031121690227,0,0,0.192,35,0,0,0,0,0,0,0,0,0,0,0.5,35,0,0,0,0,0.5,0,0,0,0,0,0,158.546325747427,0,0.24018431,0,25.4503125901658,0.164383561643836,0,0,0,512,0.0230392085966765,0.5,GTS,BEF,GRS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grassland,Beef,Goats,172,NAM,,Countries,Namibia,0,1,0,0,1.89997393882533,50.8377242740013,0,0,0,0,74.8866539568407,0.0330041512862755,0,0,0.13,3.30440565479865,13.0014055901457,3.31522489242488,0,0.00051406548919216,0,1.4833767756589e-05,0,0,0.160675028358274,0,0.0700061433136104,0,0,0,0,0,0,0.0425026316505207,0,0,0,0,0,0.87010001329987,0,0.949999999999999,0,0,0,0,0,0,0,0,384,1.69999348470633,33.5615191250705,0,0,0.191999999999999,23.0237561458668,0.00714178612509919,0,0,0,0,0,0,0,0,0,0.0499648609908917,23.0237561458668,0,0,0,0,0.949683730304661,0,0,0.000351397536430266,0,0,0,248.984367111912,0,0.165419452785192,0,23.4761316933879,0.164383561643836,0,0,1535491.519,516,0.00499925816148639,0.5,GTS,BEF,GRS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grassland,Beef,Goats,175,NPL,,Countries,Nepal,0,1.46263342406008,0,0,1.83219229714165,29.9993876458496,0,0,0,0,33.021209932245,0.033,0,0,0.13,2.24995033704507,14.2189074800156,5.47524785619257,0,0.467999146636902,0,0.163978068666176,0,0,0.132138818177935,0,0.0699151666690398,0,0,0,0,0,0,0.027057806501943,0,0,0,0,0,0.838725392141201,0,0.95,0,0,0,0,0,0,0,0,303.051999122609,1.34173389627692,20.2107092910287,0,0,0.192,25.0081092658695,0,0,0,0,0,0,0,0,0,0,0,25.0081092658695,0,0,0,0,0.5,0,0,0.5,0,0,0,824.135021687353,0,0.202043021931232,0,15.6157995510611,0.164383561643836,0,0,1223226.55,524,0.02794828704379,0.5,GTS,BEF,GRS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grassland,Beef,Goats,177,NLD,,Countries,Netherlands (Kingdom of),0,2,0,0,1.3,50,0,0,0,0,68,0.033,0,0,0.18,5.3,15,5,0,0,0,0.34716362891665,0,0,0.05,0,0.02,0,0,0,0,0,0,0.0619627492647705,0,0,0,0,0,0.89,0,0.95,0,0,0,0,0,0,0,0,365,1.8,34.1467652490123,0,0,0.192,35,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0.370000004768372,0,0,0.629999995231628,0,0,0,5.80750811800976,0,0.178,0,11.1533622741699,0.164383561643836,0,0,0,528,0.245320197044335,0.5,GTS,BEF,GRS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grassland,Beef,Goats,178,NCL,,Countries,New Caledonia,0,2,0,0,1.4,55,0,0,0,0,85.8,0.033,0,0,0.18,3.96,14,3,0,0,0,0,0,0,0.12,0,0.055,0,0,0,0,0,0,0.0711196655148911,0,0,0,0,0,0.87,0,0.95,0,0,0,0,0,0,0,0,300,2,36.7272287615382,0,0,0.192,38,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,1,0,0,0,0,0,0,5.90423874706551,0,0.2117,0,24.5848067213369,0.164383561643836,0,0,1841.992298,540,0.0101073192890807,0.5,GTS,BEF,GRS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grassland,Beef,Goats,262,VUT,,Countries,Vanuatu,0,2,0,0,1.4,55,0,0,0,0,85.8,0.033,0,0,0.18,3.96,14,2.06465260824739,0,0,0,0,0,0,0.12,0,0.055,0,0,0,0,0,0,0.0711196657197683,0,0,0,0,0,0.87,0,0.95,0,0,0,0,0,0,0,0,300,2,36.7272287578372,0,0,0.192,38,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,1,0,0,0,0,0,0,120.721177729164,0,0.2117,0,25.9670932570156,0.164383561643836,0,0,21904.04637,548,0.102047972018104,0.5,GTS,BEF,GRS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grassland,Beef,Goats,179,NZL,,Countries,New Zealand,0,1,0,0,1.4,60,0,0,0,0,90,0.033,0,0,0.18,4.32,14.0504388157315,5.51777132558356,0,0.467999999999999,0,0,0,0,0.12,0,0.055,0,0,0,0,0,0,0.0743315228949811,0,0,0,0,0,0.869999999999999,0,0.949999999999999,0,0,0,0,0,0,0,0,300,2,39.8380513946019,0,0,0.191999999999999,38,7,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,1,0,0,0,0,0,0,39.1179064711585,0,0.2117,0,12.7396407632155,0.164383561643836,0,0,68278.18266,554,0.0110959662451755,0.5,GTS,BEF,GRS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grassland,Beef,Goats,180,NIC,,Countries,Nicaragua,0,1.96031267352199,0,0,1.333333,34,0,0,0,0,61.2,0.0359918588585069,0,0,0.13,3.4,14.039687326478,2.20084405373467,0,0,0,0.00217323878540133,0,0,0.149,0,0.07,0,0,0,0,0,0,0.040009754388624,0,0,0,0,0,0.71,0,0.95,0,0,0,0,0,0,0,0,304,1.2,27.7633565222256,0,0,0.192,25,0,0,0,0,0,0,0,0,0,0,0.048015634391588,40,0,0,0,0,0.932140691637074,0,0,0.0198436632390073,0,0,0,2.88518703598086,0,0.17049342,0,25.0609500549375,0.164383561643836,0,0,760.3987129,558,0.176559356136821,0.5,GTS,BEF,GRS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grassland,Beef,Goats,181,NER,,Countries,Niger,0,1,0,0,1.60127778724611,24.0298201171725,0,0,0,0,27.042607344247,0.033,0,0,0.13,2.99712472851055,13,3.97626345720905,0,0,0,0.345344047973223,0,0,0.250038321063263,0,0.0899148022272871,0,0,0,0,0,0,0.0217842980006002,0,0,0,0,0,0.880000008967229,0,0.95,0,0,0,0,0,0,0,0,296.374870199938,1.16230033986325,17.0724140844613,0,0,0.192,19.0328032049572,0,0,0,0,0,0,0,0,0,0,0.0500004042703641,19.0328032049572,0,0,0,0,0.949999584553775,0,0,0,0,0,0,159.547050279553,0,0.249647673429665,0,29.0217619755034,0.164383561643836,0,0,621307.6718,562,0.122271282092928,0.5,GTS,BEF,GRS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grassland,Beef,Goats,182,NGA,,Countries,Nigeria,0,1.98195346987481,0,0,1.40502394480672,17.144460383875,0,0,0,0,20.1601935929742,0.033,0,0,0.13,2.0149675341881,13.9881939679913,2.75022665447735,0,0,0,0.000206320754735619,0,0,0.344087969040436,0,0.119349018962997,0,0,0,0,0,0,0.0196168739966207,0,0,0,0,0,0.88,0,0.95,0,0,0,0,0,0,0,0,296.361189607694,1.58406226508736,12.9288812346435,0,0,0.192,19.0178429351121,0,0,0,0,0,0,0,0,0,0,0.049843988289823,19.0178429351121,0,0,0,0,0.948595876040075,0,0,0.00156012452910449,0,0,0,1692.7808996154,0,0.249660529667435,0,25.4105229657265,0.164383561643836,0,0,4334190.298,566,0.255217805849792,0.5,GTS,BEF,GRS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grassland,Beef,Goats,186,NOR,,Countries,Norway,0,2,0,0,1.3,55,0,0,0,0,100.1,0.033,0,0,0.18,2.2,15,7.49101243743873,0,6.4e-05,0,0.362843406430236,0,0,0.08,0,0.04,0,0,0,0,0,0,0.0761790520773104,0,0,0,0,0,0.9,0,0.95,0,0,0,0,0,0,0,0,365,2.2,36.3711165850158,0,0,0.192,30,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0.180000007152557,0,0,0.819999992847443,0,0,0,0.00538514618563487,0,0.18,0,0.714040366461899,0.164383561643836,0,0,0,578,0.732608117250868,0.5,GTS,BEF,GRS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grassland,Beef,Goats,188,PAK,,Countries,Pakistan,0,1.00093003343143,0,0,1.83312851902849,33.0037917678854,0,0,0,0,42.4092492722081,0.0330061858195815,0,0,0.13,2.47535079229105,13.0271181488251,5.27742368488664,0,0.467687231871835,0,0.111496546686492,0,0,0.132030953467403,0,0.0699931825420939,0,0,0,0,0,0,0.0302443212275488,0,0,0,0,0,0.838955718327713,0,0.949999999999998,0,0,0,0,0,0,0,0,303.009587027083,1.34017631175344,22.4231647979714,0,0,0.192,25.0014536568845,6.88321554853314e-09,0,0,0,0,0,0,0,0,0,0,25.0014536568845,0,0,0,0,0.5,0,0,0.5,0,0,0,1222.03634607222,0,0.202119902810879,0,23.4552610216732,0.164383561643836,0,0,12293897.88,586,0.746063991874048,0.5,GTS,BEF,GRS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grassland,Beef,Goats,191,PAN,,Countries,Panama,0,1.96686864245247,0,0,1.33361754342705,34.0170724690432,0,0,0,0,61.1867859089606,0.033355564339139,0,0,0.13,3.40170724690432,14.0331313575475,2.36967983878677,0,0,0,9.93914372306615e-05,0,0,0.14909902032045,0,0.0700682898761728,0,0,0,0,0,0,0.0401077825484259,0,0,0,0,0,0.710443884195123,0,0.949999999999999,0,0,0,0,0,0,0,0,303.941953605253,1.20102434814259,27.5291557806766,0,0,0.192,25.0068289876173,0,0,0,0,0,0,0,0,0,0,0.0483434328429969,39.9556115804877,0,0,0,0,0.935090877577639,0,0,0.0165656787737643,0,0,0,39.8161408757414,0,0.170640807034989,0,25.7185401417252,0.164383561643836,0,0,5273.733129,591,0.171954397240419,0.5,GTS,BEF,GRS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grassland,Beef,Goats,192,PNG,,Countries,Papua New Guinea,0,1.99999999950323,0,0,1.083333,49,0,0,0,0,67.375,0.033,0,0,0.13,4.9,14.0000000004968,1.99999999883088,0,0,0,0.387715030149335,0,0,0.435,0,0.205,0,0,0,0,0,0,0.0554571017406292,0,0,0,0,0,0.839,0,0.95,0,0,0,0,0,0,0,0,252,1.95,37.2750111722418,0,0,0.192,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0.5,0,0,0.5,0,0,0,0.406939899731594,0,0.27519841,0,25.4885504811446,0.164383561643836,0,0,0,598,0.292285125658501,0.5,GTS,BEF,GRS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grassland,Beef,Goats,194,PRY,,Countries,Paraguay,0,1.24628523880347,0,0,1.416667,39.0177852017445,0,0,0,0,57.4486272956361,0.0351584613776117,0,0,0.129999999999999,3.90177852017445,13.2462852388035,3.82204964407237,0,0.0096716263339408,0,0.000643435900670682,0,0,0.178000000000001,0,0.0900000000000001,0,0,0,0,0,0,0.0410297234471633,0,0,0,0,0,0.839999999999998,0,0.949999999999999,0,0,0,0,0,0,0,0,287.247335394273,1.49822147982555,28.6254840522386,0,0,0.192,27,0.123990462320408,0,0,0,0,0,0,0,0,0,0.0500000007450583,27,0,0,0,0,0.949999988079071,0,0,0,0,0,0,20.3022622531611,0,0.213513758294964,0,28.8399450251918,0.164383561643836,0,0,110978.3422,600,0.036958753035493,0.5,GTS,BEF,GRS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grassland,Beef,Goats,195,PER,,Countries,Peru,0,1.00657442953282,0,0,1.416667,39.9999528826672,0,0,0,0,59.9998741967215,0.0330199893052879,0,0,0.13,3.99999528826672,13.8778140017965,5.8216328462955,0,1.4979396599856e-09,0,0.159041114609381,0,0,0.178000000000001,0,0.09,0,0,0,0,0,0,0.042339692904387,0,0,0,0,0,0.840000000000001,0,0.949999999999999,0,0,0,0,0,0,0,0,287.003338265528,1.5,28.9875938916994,0,0,0.192,27,1.94304173038132e-08,0,0,0,0,0,0,0,0,0,0.0282190111139036,27,0,0,0,0,0.753971089512732,0,0,0.217809893065924,0,0,0,138.077417510238,0,0.213656585893203,0,17.2357271030614,0.164383561643836,0,0,1596517.107,604,0.137458602180903,0.5,GTS,BEF,GRS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grassland,Beef,Goats,196,PHL,,Countries,Philippines,0,1.99304271947637,0,0,1.8,45.2,0,0,0,0,62.15,0.033,0,0,0.13,3.0284,14.0069572805236,2.21430356341568,0,0,0,0,0,0,0.340000000000001,0,0.069,0,0,0,0,0,0,0.0392432239813521,0,0,0,0,0,0.839,0,0.949999999999999,0,0,0,0,0,0,0,0,252,1.48,30.9688105840644,0,0,0.192,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0.5,0,0,0.5,0,0,0,626.33848009998,0,0.24304365,0,27.0652467641854,0.164383561643836,0,0,163418.8382,608,0.0899953359227617,0.5,GTS,BEF,GRS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grassland,Beef,Goats,198,POL,,Countries,Poland,0,2,0,0,1.3,52.0318491560261,0,0,0,0,90.423828248645,0.033,0,0,0.18,2.88267469411401,15,7.61039037364801,0,4.50038345985668e-05,0,0.340712181742214,0,0,0.0710955474680782,0,0.0340636983120521,0,0,0,0,0,0,0.0713177914504969,0,0,0,0,0,0.897031849156026,0,0.95,0,0,0,0,0,0,0,0,365,2.08127396624104,34.863351168694,0,0,0.192,31.484075421987,0,0,0,0,0,0,0,0,0,0,0,31.484075421987,0,0,0,0,0.221554114722219,0,0,0.778445885277781,0,0,0,0.436018977953155,0,0.179406369831205,0,7.60223060681462,0.164383561643836,0,0,0.000259633,616,0.0415246358847227,0.5,GTS,BEF,GRS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grassland,Beef,Goats,199,PRT,,Countries,Portugal,0,2,0,0,1.3,56.0437512905521,0,0,0,0,78.4986591601949,0.033,0,0,0.18,5.59343730641719,14.0087577504207,5.58553871614798,0,0,0,0.127313992610504,0,0,0.05,0,0.02,0,0,0,0,0,0,0.0563004703681399,0,0,0,0,0,0.874828119929974,0,0.950000000000001,0,0,0,0,0,0,0,0,365,1.79921872695443,39.8496863187318,0,0,0.192,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0.799750004598502,0,0,0.200250010349227,0,0,0,146.590567708861,0,0.174965623985995,0,15.1465471619802,0.164383561643836,0,0,107020.5949,620,0.155722352613111,0.5,GTS,BEF,GRS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grassland,Beef,Goats,105,GNB,,Countries,Guinea-Bissau,0,1.62889037149095,0,0,1.89670298443038,26.5714258650633,0,0,0,0,32.9445431940574,0.033,0,0,0.13,2.03235266677773,13.6288903714909,2.99988271415939,0,0,0,0.159063646721098,0,0,0.160989104670887,0,0.070219801037975,0,0,0,0,0,0,0.0243321631541101,0,0,0,0,0,0.88,0,0.95,0,0,0,0,0,0,0,0,383.03287543291,1.69406537197468,16.9380075840356,0,0,0.192,18.0109900518988,0,0,0,0,0,0,0,0,0,0,0.0500000007450581,18.0109900518988,0,0,0,0,0.949999988079071,0,0,0,0,0,0,314.43301688949,0,0.168200638839159,0,27.6556187550377,0.164383561643836,0,0,172695.8607,624,0.229930305465154,0.5,GTS,BEF,GRS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grassland,Beef,Goats,242,TLS,,Countries,Timor-Leste,0,2,0,0,1.8,45.2,0,0,0,0,62.15,0.033,0,0,0.13,3.0284,14,3,0,0,0,0.239690060977978,0,0,0.34,0,0.069,0,0,0,0,0,0,0.0392432241975958,0,0,0,0,0,0.839,0,0.95,0,0,0,0,0,0,0,0,252,1.48,30.968810559029,0,0,0.192,25,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0.5,0,0,0.5,0,0,0,1127.536271209,0,0.24304365,0,28.0398025230307,0.164383561643836,0,0,3597.167897,626,0.0260227248377841,0.5,GTS,BEF,GRS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grassland,Beef,Goats,201,QAT,,Countries,Qatar,0,1,0,0,1.3,44,0,0,0,0,58.96,0.033,0,0,0.13,3.432,13,4,0,0,0,0.34022734719227,0,0,0.13,0,0.053,0,0,0,0,0,0,0.0546771079394011,0,0,0,0,0,0.839,0,0.949999999999999,0,0,0,0,0,0,0,0,255,1.56,31.1031121234767,0,0,0.192,35,0,0,0,0,0,0,0,0,0,0,0.5,35,0,0,0,0,0.5,0,0,0,0,0,0,422.916941820034,0,0.24018431,0,29.4120567822232,0.164383561643836,0,0,21167.25051,634,0.155405405405405,0.5,GTS,BEF,GRS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grassland,Beef,Goats,206,REU,,Countries,Réunion,0,1.23870037790842,0,0,1.9,32,0,0,0,0,41,0.033,0,0,0.13,2,14.7612996220916,3,0,0,0,0,0,0,0.25,0,0.1,0,0,0,0,0,0,0.029161511269103,0,0,0,0,0,0.878,0,0.95,0,0,0,0,0,0,0,0,384,1.6,21.0239853022092,0,0,0.192,23,0,0,0,0,0,0,0,0,0,0,0.0119350190732668,23,0,0,0,0,0.60741516721326,0,0,0.380649811045789,0,0,0,377.974150702849,0,0.16691146,0,24.9522716545799,0.164383561643836,0,0,4156.195929,638,0.175572519083969,0.5,GTS,BEF,GRS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grassland,Beef,Goats,203,ROU,,Countries,Romania,0,2,0,0,1.3,50,0,0,0,0,100,0.033,0,0,0.18,5,15,7.15379423276527,0,0,0,0,0,0,0.0800000000000001,0,0.04,0,0,0,0,0,0,0.0678999874922494,0,0,0,0,0,0.9,0,0.949999999999999,0,0,0,0,0,0,0,0,365,2.2,34.5763923339955,0,0,0.192,30,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0.920000016689301,0,0,0.0799999982118608,0,0,0,78.69263278357,0,0.18,0,7.9305521425779,0.164383561643836,0,0,239597.8825,642,0.226872612522837,0.5,GTS,BEF,GRS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grassland,Beef,Goats,204,RUS,,Countries,Russian Federation,0,1.96128540015467,0,0,1.29521160908384,54.3495470448021,0,0,0,0,98.2547145992854,0.0329999999999999,0,0,0.178064270007733,2.20871820520838,14.9924061635166,9.68092376693576,0,0.0173843927181714,0,0.354849358445052,0,0,0.0861001150820264,0,0.0424893026570535,0,0,0,0,0,0,0.0830342561802451,0,0,0,0,0,0.896332501497045,0,0.949999999999998,0,0,0,0,0,0,0,0,362.187298458421,2.17193337671777,35.4557514373864,0,0,0.192,30.0076863740968,0,0,0,0,0,0,0,0,0,0,0.00238713993134135,30.0404018234592,0,0,0,0,0.192391916941169,0,0,0.805220943128139,0,0,0,7.56408451849946,0,0.180919791407796,0,-6.84792891124762,0.164383561643836,0,0,285232.7687,643,0.368754227086107,0.5,GTS,BEF,GRS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grassland,Beef,Goats,205,RWA,,Countries,Rwanda,0,2,0,0,1.9,32,0,0,0,0,41,0.342852,0,0,0.13,2,14,1,0,0,0,0.190216754275717,0,0,0.25,0,0.1,0,0,0,0,0,0,0.0265451841353121,0,0,0,0,0,0.878,0,0.95,0,0,0,0,0,0,0,0,384,1.6,23.3179325983632,0,0,0.192,23,0,0,0,0,0,0,0,0,0,0,0.0500000007450581,23,0,0,0,0,0.949999988079071,0,0,0,0,0,0,532.377108543147,0,0.16691146,0,20.91435776347,0.164383561643836,0,0,0,646,0.359375,0.5,GTS,BEF,GRS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
